gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,gamelength
9971-9971_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9971,LPL,2023,Spring,0,3/17/2023 10:19,2,13.05,2,Blue,jng,H4cker,oe:player:5d11b64cb0cf93ea4a5e5c6977aff59,FunPlus Phoenix,oe:team:33d17f3717f58e12a3da80b377221fb,Elise,Jax,LeBlanc,Rumble,Kennen,Xayah,1827
9971-9971_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9971,LPL,2023,Spring,0,3/17/2023 10:19,2,13.05,3,Blue,mid,Care,oe:player:6bc43cc1537fa4ac6295b4899e972cf,FunPlus Phoenix,oe:team:33d17f3717f58e12a3da80b377221fb,Tristana,Jax,LeBlanc,Rumble,Kennen,Xayah,1827
9971-9971_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9971,LPL,2023,Spring,0,3/17/2023 10:19,2,13.05,4,Blue,bot,Lwx,oe:player:ce76a8fc639b0cc96da48c76bc0bbeb,FunPlus Phoenix,oe:team:33d17f3717f58e12a3da80b377221fb,Jinx,Jax,LeBlanc,Rumble,Kennen,Xayah,1827
9971-9971_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9971,LPL,2023,Spring,0,3/17/2023 10:19,2,13.05,5,Blue,sup,QiuQiu,oe:player:00e1677908b0a579a5870fbad836dcc,FunPlus Phoenix,oe:team:33d17f3717f58e12a3da80b377221fb,Tahm Kench,Jax,LeBlanc,Rumble,Kennen,Xayah,1827
9971-9971_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9971,LPL,2023,Spring,0,3/17/2023 10:19,2,13.05,6,Red,top,Zdz,oe:player:132ee4b29ebeac294a420dcebe64bdc,Anyone's Legend,oe:team:ed28f87f0cfdba0a2a8f183cebae73a,Gwen,Lucian,Lee Sin,Zeri,Caitlyn,Nautilus,1827
9971-9971_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9971,LPL,2023,Spring,0,3/17/2023 10:19,2,13.05,7,Red,jng,Xiaohao,oe:player:58771d428ade54dd5983bbe70ce0383,Anyone's Legend,oe:team:ed28f87f0cfdba0a2a8f183cebae73a,Vi,Lucian,Lee Sin,Zeri,Caitlyn,Nautilus,1827
9971-9971_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9971,LPL,2023,Spring,0,3/17/2023 10:19,2,13.05,8,Red,mid,pinz,oe:player:51e28d43b390b67473879ff47a7f3ff,Anyone's Legend,oe:team:ed28f87f0cfdba0a2a8f183cebae73a,Ahri,Lucian,Lee Sin,Zeri,Caitlyn,Nautilus,1827
9971-9971_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9971,LPL,2023,Spring,0,3/17/2023 10:19,2,13.05,9,Red,bot,Betty,oe:player:7e754adda86a60e0a39d7204ba60424,Anyone's Legend,oe:team:ed28f87f0cfdba0a2a8f183cebae73a,Aphelios,Lucian,Lee Sin,Zeri,Caitlyn,Nautilus,1827
9971-9971_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9971,LPL,2023,Spring,0,3/17/2023 10:19,2,13.05,10,Red,sup,SwordArt,oe:player:0908c66a5c361f682282599e75b334f,Anyone's Legend,oe:team:ed28f87f0cfdba0a2a8f183cebae73a,Rakan,Lucian,Lee Sin,Zeri,Caitlyn,Nautilus,1827
ESPORTSTMNT01_3324649,complete,,LCK,2023,Spring,0,3/17/2023 10:56,1,13.05,1,Blue,top,Morgan,oe:player:f73dde2d8c7879ae8d1fcdc03c4ffeb,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Renekton,LeBlanc,Elise,Ashe,Thresh,Rakan,2127
ESPORTSTMNT01_3324649,complete,,LCK,2023,Spring,0,3/17/2023 10:56,1,13.05,2,Blue,jng,UmTi,oe:player:1970fcb701acce66e0771946bbb3105,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Viego,LeBlanc,Elise,Ashe,Thresh,Rakan,2127
ESPORTSTMNT01_3324649,complete,,LCK,2023,Spring,0,3/17/2023 10:56,1,13.05,3,Blue,mid,Karis,oe:player:498246d6c44175256a07ed5f322c817,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Veigar,LeBlanc,Elise,Ashe,Thresh,Rakan,2127
ESPORTSTMNT01_3324649,complete,,LCK,2023,Spring,0,3/17/2023 10:56,1,13.05,4,Blue,bot,Hena,oe:player:9712524dc88851032bd53054f8b49b4,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Varus,LeBlanc,Elise,Ashe,Thresh,Rakan,2127
ESPORTSTMNT01_3324649,complete,,LCK,2023,Spring,0,3/17/2023 10:56,1,13.05,5,Blue,sup,Effort,oe:player:035b9ae578574cdf728d8760483d804,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Karma,LeBlanc,Elise,Ashe,Thresh,Rakan,2127
ESPORTSTMNT01_3324649,complete,,LCK,2023,Spring,0,3/17/2023 10:56,1,13.05,6,Red,top,DnDn,oe:player:341e10748bb6d388250fd1f013e45a4,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,K'Sante,Annie,Caitlyn,Akali,Ahri,Heimerdinger,2127
ESPORTSTMNT01_3324649,complete,,LCK,2023,Spring,0,3/17/2023 10:56,1,13.05,7,Red,jng,Sylvie,oe:player:1a75a7cf8c98442be881fed562346f5,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Lee Sin,Annie,Caitlyn,Akali,Ahri,Heimerdinger,2127
ESPORTSTMNT01_3324649,complete,,LCK,2023,Spring,0,3/17/2023 10:56,1,13.05,8,Red,mid,Callme,oe:player:87f7503a6cdacffa612aeee7f04cc7c,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Taliyah,Annie,Caitlyn,Akali,Ahri,Heimerdinger,2127
ESPORTSTMNT01_3324649,complete,,LCK,2023,Spring,0,3/17/2023 10:56,1,13.05,9,Red,bot,vital,oe:player:252de481e83ab0bc87aada93aeb424c,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Zeri,Annie,Caitlyn,Akali,Ahri,Heimerdinger,2127
ESPORTSTMNT01_3324649,complete,,LCK,2023,Spring,0,3/17/2023 10:56,1,13.05,10,Red,sup,Peter,oe:player:ee051912ad5f9a97aa9ce4980cbb481,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Lulu,Annie,Caitlyn,Akali,Ahri,Heimerdinger,2127
9972-9972_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9972,LPL,2023,Spring,0,3/17/2023 11:45,1,13.05,1,Blue,top,Ale,oe:player:f40f1b0923c35568f417aef1e01ca6b,EDward Gaming,oe:team:056c3140a119e44a03d462e2c832f27,Jax,Rumble,Yone,Tristana,Sejuani,Kennen,1742
9972-9972_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9972,LPL,2023,Spring,0,3/17/2023 11:45,1,13.05,2,Blue,jng,Jiejie,oe:player:88bba3108e62145a9780becd3eb553d,EDward Gaming,oe:team:056c3140a119e44a03d462e2c832f27,Vi,Rumble,Yone,Tristana,Sejuani,Kennen,1742
9972-9972_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9972,LPL,2023,Spring,0,3/17/2023 11:45,1,13.05,3,Blue,mid,FoFo,oe:player:568fe19f3078824aeca0056e28081bb,EDward Gaming,oe:team:056c3140a119e44a03d462e2c832f27,Gragas,Rumble,Yone,Tristana,Sejuani,Kennen,1742
9972-9972_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9972,LPL,2023,Spring,0,3/17/2023 11:45,1,13.05,4,Blue,bot,Leave,oe:player:a52945dbe283de2f7e9d63ca3417f36,EDward Gaming,oe:team:056c3140a119e44a03d462e2c832f27,Zeri,Rumble,Yone,Tristana,Sejuani,Kennen,1742
9972-9972_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9972,LPL,2023,Spring,0,3/17/2023 11:45,1,13.05,5,Blue,sup,Meiko,oe:player:bda7cc061d7a1576f1dcad33dd505cd,EDward Gaming,oe:team:056c3140a119e44a03d462e2c832f27,Lulu,Rumble,Yone,Tristana,Sejuani,Kennen,1742
9972-9972_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9972,LPL,2023,Spring,0,3/17/2023 11:45,1,13.05,6,Red,top,shanji,oe:player:708bbc09836488d812e6775a07d785f,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Sion,Lucian,Jayce,Lee Sin,Ahri,LeBlanc,1742
9972-9972_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9972,LPL,2023,Spring,0,3/17/2023 11:45,1,13.05,7,Red,jng,Aki,oe:player:3faae62fb907ad7cbcf2167beb8b2c7,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Wukong,Lucian,Jayce,Lee Sin,Ahri,LeBlanc,1742
9972-9972_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9972,LPL,2023,Spring,0,3/17/2023 11:45,1,13.05,8,Red,mid,Creme,oe:player:6e7908512cb309a43388bb464a312a2,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Akali,Lucian,Jayce,Lee Sin,Ahri,LeBlanc,1742
9972-9972_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9972,LPL,2023,Spring,0,3/17/2023 11:45,1,13.05,9,Red,bot,Able,oe:player:3205348b11b8cf2b6663318b143928f,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Aphelios,Lucian,Jayce,Lee Sin,Ahri,LeBlanc,1742
9972-9972_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9972,LPL,2023,Spring,0,3/17/2023 11:45,1,13.05,10,Red,sup,ppgod,oe:player:615b1f347cdf6bc6df1883ed9e18496,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Nautilus,Lucian,Jayce,Lee Sin,Ahri,LeBlanc,1742
ESPORTSTMNT01_3325624,complete,,LCK,2023,Spring,0,3/17/2023 11:53,2,13.05,1,Blue,top,Morgan,oe:player:f73dde2d8c7879ae8d1fcdc03c4ffeb,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Renekton,K'Sante,Taliyah,Ashe,Ryze,Syndra,1728
ESPORTSTMNT01_3325624,complete,,LCK,2023,Spring,0,3/17/2023 11:53,2,13.05,2,Blue,jng,UmTi,oe:player:1970fcb701acce66e0771946bbb3105,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Lee Sin,K'Sante,Taliyah,Ashe,Ryze,Syndra,1728
ESPORTSTMNT01_3325624,complete,,LCK,2023,Spring,0,3/17/2023 11:53,2,13.05,3,Blue,mid,Karis,oe:player:498246d6c44175256a07ed5f322c817,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Sylas,K'Sante,Taliyah,Ashe,Ryze,Syndra,1728
ESPORTSTMNT01_3325624,complete,,LCK,2023,Spring,0,3/17/2023 11:53,2,13.05,4,Blue,bot,Hena,oe:player:9712524dc88851032bd53054f8b49b4,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Zeri,K'Sante,Taliyah,Ashe,Ryze,Syndra,1728
ESPORTSTMNT01_3325624,complete,,LCK,2023,Spring,0,3/17/2023 11:53,2,13.05,5,Blue,sup,Effort,oe:player:035b9ae578574cdf728d8760483d804,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Lulu,K'Sante,Taliyah,Ashe,Ryze,Syndra,1728
ESPORTSTMNT01_3325624,complete,,LCK,2023,Spring,0,3/17/2023 11:53,2,13.05,6,Red,top,DnDn,oe:player:341e10748bb6d388250fd1f013e45a4,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Darius,Annie,Caitlyn,Varus,LeBlanc,Ahri,1728
ESPORTSTMNT01_3325624,complete,,LCK,2023,Spring,0,3/17/2023 11:53,2,13.05,7,Red,jng,Sylvie,oe:player:1a75a7cf8c98442be881fed562346f5,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Viego,Annie,Caitlyn,Varus,LeBlanc,Ahri,1728
ESPORTSTMNT01_3325624,complete,,LCK,2023,Spring,0,3/17/2023 11:53,2,13.05,8,Red,mid,Callme,oe:player:87f7503a6cdacffa612aeee7f04cc7c,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Veigar,Annie,Caitlyn,Varus,LeBlanc,Ahri,1728
ESPORTSTMNT01_3325624,complete,,LCK,2023,Spring,0,3/17/2023 11:53,2,13.05,9,Red,bot,vital,oe:player:252de481e83ab0bc87aada93aeb424c,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Xayah,Annie,Caitlyn,Varus,LeBlanc,Ahri,1728
ESPORTSTMNT01_3325624,complete,,LCK,2023,Spring,0,3/17/2023 11:53,2,13.05,10,Red,sup,Peter,oe:player:ee051912ad5f9a97aa9ce4980cbb481,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Rakan,Annie,Caitlyn,Varus,LeBlanc,Ahri,1728
9972-9972_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9972,LPL,2023,Spring,0,3/17/2023 12:36,2,13.05,1,Blue,top,shanji,oe:player:708bbc09836488d812e6775a07d785f,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Kennen,Jayce,Jax,Lee Sin,Gnar,Camille,1569
9972-9972_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9972,LPL,2023,Spring,0,3/17/2023 12:36,2,13.05,2,Blue,jng,Aki,oe:player:3faae62fb907ad7cbcf2167beb8b2c7,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Vi,Jayce,Jax,Lee Sin,Gnar,Camille,1569
9972-9972_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9972,LPL,2023,Spring,0,3/17/2023 12:36,2,13.05,3,Blue,mid,Creme,oe:player:6e7908512cb309a43388bb464a312a2,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Sylas,Jayce,Jax,Lee Sin,Gnar,Camille,1569
9972-9972_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9972,LPL,2023,Spring,0,3/17/2023 12:36,2,13.05,4,Blue,bot,Able,oe:player:3205348b11b8cf2b6663318b143928f,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Aphelios,Jayce,Jax,Lee Sin,Gnar,Camille,1569
9972-9972_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9972,LPL,2023,Spring,0,3/17/2023 12:36,2,13.05,5,Blue,sup,ppgod,oe:player:615b1f347cdf6bc6df1883ed9e18496,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Thresh,Jayce,Jax,Lee Sin,Gnar,Camille,1569
9972-9972_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9972,LPL,2023,Spring,0,3/17/2023 12:36,2,13.05,6,Red,top,Ale,oe:player:f40f1b0923c35568f417aef1e01ca6b,EDward Gaming,oe:team:056c3140a119e44a03d462e2c832f27,Vladimir,Yone,Rumble,Akali,LeBlanc,Nautilus,1569
9972-9972_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9972,LPL,2023,Spring,0,3/17/2023 12:36,2,13.05,7,Red,jng,Jiejie,oe:player:88bba3108e62145a9780becd3eb553d,EDward Gaming,oe:team:056c3140a119e44a03d462e2c832f27,Wukong,Yone,Rumble,Akali,LeBlanc,Nautilus,1569
9972-9972_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9972,LPL,2023,Spring,0,3/17/2023 12:36,2,13.05,8,Red,mid,FoFo,oe:player:568fe19f3078824aeca0056e28081bb,EDward Gaming,oe:team:056c3140a119e44a03d462e2c832f27,Ahri,Yone,Rumble,Akali,LeBlanc,Nautilus,1569
9972-9972_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9972,LPL,2023,Spring,0,3/17/2023 12:36,2,13.05,9,Red,bot,Leave,oe:player:a52945dbe283de2f7e9d63ca3417f36,EDward Gaming,oe:team:056c3140a119e44a03d462e2c832f27,Zeri,Yone,Rumble,Akali,LeBlanc,Nautilus,1569
9972-9972_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9972,LPL,2023,Spring,0,3/17/2023 12:36,2,13.05,10,Red,sup,Meiko,oe:player:bda7cc061d7a1576f1dcad33dd505cd,EDward Gaming,oe:team:056c3140a119e44a03d462e2c832f27,Lulu,Yone,Rumble,Akali,LeBlanc,Nautilus,1569
9972-9972_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=9972,LPL,2023,Spring,0,3/17/2023 13:22,3,13.05,1,Blue,top,Ale,oe:player:f40f1b0923c35568f417aef1e01ca6b,EDward Gaming,oe:team:056c3140a119e44a03d462e2c832f27,Sion,Rumble,Yone,Kennen,Sejuani,Jarvan IV,1507
9972-9972_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=9972,LPL,2023,Spring,0,3/17/2023 13:22,3,13.05,2,Blue,jng,Jiejie,oe:player:88bba3108e62145a9780becd3eb553d,EDward Gaming,oe:team:056c3140a119e44a03d462e2c832f27,Wukong,Rumble,Yone,Kennen,Sejuani,Jarvan IV,1507
9972-9972_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=9972,LPL,2023,Spring,0,3/17/2023 13:22,3,13.05,3,Blue,mid,FoFo,oe:player:568fe19f3078824aeca0056e28081bb,EDward Gaming,oe:team:056c3140a119e44a03d462e2c832f27,Viktor,Rumble,Yone,Kennen,Sejuani,Jarvan IV,1507
9972-9972_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=9972,LPL,2023,Spring,0,3/17/2023 13:22,3,13.05,4,Blue,bot,Leave,oe:player:a52945dbe283de2f7e9d63ca3417f36,EDward Gaming,oe:team:056c3140a119e44a03d462e2c832f27,Aphelios,Rumble,Yone,Kennen,Sejuani,Jarvan IV,1507
9972-9972_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=9972,LPL,2023,Spring,0,3/17/2023 13:22,3,13.05,5,Blue,sup,Meiko,oe:player:bda7cc061d7a1576f1dcad33dd505cd,EDward Gaming,oe:team:056c3140a119e44a03d462e2c832f27,Annie,Rumble,Yone,Kennen,Sejuani,Jarvan IV,1507
9972-9972_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=9972,LPL,2023,Spring,0,3/17/2023 13:22,3,13.05,6,Red,top,shanji,oe:player:708bbc09836488d812e6775a07d785f,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Renekton,Jayce,Lee Sin,Vi,Jax,Gragas,1507
9972-9972_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=9972,LPL,2023,Spring,0,3/17/2023 13:22,3,13.05,7,Red,jng,Aki,oe:player:3faae62fb907ad7cbcf2167beb8b2c7,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Maokai,Jayce,Lee Sin,Vi,Jax,Gragas,1507
9972-9972_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=9972,LPL,2023,Spring,0,3/17/2023 13:22,3,13.05,8,Red,mid,Creme,oe:player:6e7908512cb309a43388bb464a312a2,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Akali,Jayce,Lee Sin,Vi,Jax,Gragas,1507
9972-9972_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=9972,LPL,2023,Spring,0,3/17/2023 13:22,3,13.05,9,Red,bot,Able,oe:player:3205348b11b8cf2b6663318b143928f,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Zeri,Jayce,Lee Sin,Vi,Jax,Gragas,1507
9972-9972_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=9972,LPL,2023,Spring,0,3/17/2023 13:22,3,13.05,10,Red,sup,ppgod,oe:player:615b1f347cdf6bc6df1883ed9e18496,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Lulu,Jayce,Lee Sin,Vi,Jax,Gragas,1507
ESPORTSTMNT01_3325730,complete,,LCS,2023,Spring,0,3/17/2023 21:07,1,13.05,1,Blue,top,Dhokla,oe:player:5385f74da3e5deb5b66d9a1ee56cf97,Counter Logic Gaming,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,Sion,Kalista,Heimerdinger,Lee Sin,Thresh,K'Sante,2271
ESPORTSTMNT01_3325730,complete,,LCS,2023,Spring,0,3/17/2023 21:07,1,13.05,2,Blue,jng,Contractz,oe:player:8a5dbe19794784cfd0553556844f045,Counter Logic Gaming,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,Sejuani,Kalista,Heimerdinger,Lee Sin,Thresh,K'Sante,2271
ESPORTSTMNT01_3325730,complete,,LCS,2023,Spring,0,3/17/2023 21:07,1,13.05,3,Blue,mid,Palafox,oe:player:fddde6d256bee26713f64ad9b2a9394,Counter Logic Gaming,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,Taliyah,Kalista,Heimerdinger,Lee Sin,Thresh,K'Sante,2271
ESPORTSTMNT01_3325730,complete,,LCS,2023,Spring,0,3/17/2023 21:07,1,13.05,4,Blue,bot,Luger,oe:player:09d60b7619558098c8be8459e6061b9,Counter Logic Gaming,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,Zeri,Kalista,Heimerdinger,Lee Sin,Thresh,K'Sante,2271
ESPORTSTMNT01_3325730,complete,,LCS,2023,Spring,0,3/17/2023 21:07,1,13.05,5,Blue,sup,Poome,oe:player:bb20d273a22a0d558c8853822631f60,Counter Logic Gaming,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,Lulu,Kalista,Heimerdinger,Lee Sin,Thresh,K'Sante,2271
ESPORTSTMNT01_3325730,complete,,LCS,2023,Spring,0,3/17/2023 21:07,1,13.05,6,Red,top,Fudge,oe:player:f02f1c8275084050765b4b6414bdfda,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,Cho'Gath,Rakan,Annie,Jinx,Irelia,Yone,2271
ESPORTSTMNT01_3325730,complete,,LCS,2023,Spring,0,3/17/2023 21:07,1,13.05,7,Red,jng,Blaber,oe:player:ed455f823b6586e9e3621dfb5aeb42e,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,Gragas,Rakan,Annie,Jinx,Irelia,Yone,2271
ESPORTSTMNT01_3325730,complete,,LCS,2023,Spring,0,3/17/2023 21:07,1,13.05,8,Red,mid,EMENES,oe:player:91452f4ae2e46e0fad762544b3a9205,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,Jayce,Rakan,Annie,Jinx,Irelia,Yone,2271
ESPORTSTMNT01_3325730,complete,,LCS,2023,Spring,0,3/17/2023 21:07,1,13.05,9,Red,bot,Berserker,oe:player:460ae5a7af8d68f7831b70307210ab3,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,Varus,Rakan,Annie,Jinx,Irelia,Yone,2271
ESPORTSTMNT01_3325730,complete,,LCS,2023,Spring,0,3/17/2023 21:07,1,13.05,10,Red,sup,Zven,oe:player:10fcffece0ac7be85f09c4b51a75762,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,Ashe,Rakan,Annie,Jinx,Irelia,Yone,2271
ESPORTSTMNT01_3325749,complete,,LCS,2023,Spring,0,3/17/2023 22:08,1,13.05,1,Blue,top,Impact,oe:player:21f59b54f62b5b8b4bc0f63f0f617fc,FlyQuest,oe:team:2e66da41dc460dd378e3bcc57042d31,Jax,Taliyah,Rakan,Elise,Aurelion Sol,Orianna,1830
ESPORTSTMNT01_3325749,complete,,LCS,2023,Spring,0,3/17/2023 22:08,1,13.05,2,Blue,jng,Spica,oe:player:fbadcf84fcfb01a251de88055f631cb,FlyQuest,oe:team:2e66da41dc460dd378e3bcc57042d31,Vi,Taliyah,Rakan,Elise,Aurelion Sol,Orianna,1830
ESPORTSTMNT01_3325749,complete,,LCS,2023,Spring,0,3/17/2023 22:08,1,13.05,3,Blue,mid,VicLa,oe:player:d709285b163a94af9d819e568c592ba,FlyQuest,oe:team:2e66da41dc460dd378e3bcc57042d31,Annie,Taliyah,Rakan,Elise,Aurelion Sol,Orianna,1830
ESPORTSTMNT01_3325749,complete,,LCS,2023,Spring,0,3/17/2023 22:08,1,13.05,4,Blue,bot,Prince,oe:player:030a726de315d9ad86989bf360809e9,FlyQuest,oe:team:2e66da41dc460dd378e3bcc57042d31,Zeri,Taliyah,Rakan,Elise,Aurelion Sol,Orianna,1830
ESPORTSTMNT01_3325749,complete,,LCS,2023,Spring,0,3/17/2023 22:08,1,13.05,5,Blue,sup,Eyla,oe:player:dbe844fcbbc7f54654e54242e79acac,FlyQuest,oe:team:2e66da41dc460dd378e3bcc57042d31,Heimerdinger,Taliyah,Rakan,Elise,Aurelion Sol,Orianna,1830
ESPORTSTMNT01_3325749,complete,,LCS,2023,Spring,0,3/17/2023 22:08,1,13.05,6,Red,top,Hauntzer,oe:player:20aba59cf47a04a6cf10436ce1946ac,TSM,oe:team:a22510a4756fa424cb0771b13261139,K'Sante,Caitlyn,Varus,Lee Sin,Lulu,Ahri,1830
ESPORTSTMNT01_3325749,complete,,LCS,2023,Spring,0,3/17/2023 22:08,1,13.05,7,Red,jng,Bugi,oe:player:a7f0b16a54f4bd0dcb6fb7bb625b3cb,TSM,oe:team:a22510a4756fa424cb0771b13261139,Wukong,Caitlyn,Varus,Lee Sin,Lulu,Ahri,1830
ESPORTSTMNT01_3325749,complete,,LCS,2023,Spring,0,3/17/2023 22:08,1,13.05,8,Red,mid,Maple,oe:player:e3aa452243a476669824e52c1b7fc6b,TSM,oe:team:a22510a4756fa424cb0771b13261139,Syndra,Caitlyn,Varus,Lee Sin,Lulu,Ahri,1830
ESPORTSTMNT01_3325749,complete,,LCS,2023,Spring,0,3/17/2023 22:08,1,13.05,9,Red,bot,WildTurtle,oe:player:91a74fa03f163055a19da5b16363fc8,TSM,oe:team:a22510a4756fa424cb0771b13261139,Jinx,Caitlyn,Varus,Lee Sin,Lulu,Ahri,1830
ESPORTSTMNT01_3325749,complete,,LCS,2023,Spring,0,3/17/2023 22:08,1,13.05,10,Red,sup,Chime,oe:player:6c7c8b16d921fbf3394e228f1554ef5,TSM,oe:team:a22510a4756fa424cb0771b13261139,Thresh,Caitlyn,Varus,Lee Sin,Lulu,Ahri,1830
ESPORTSTMNT01_3326772,complete,,LCS,2023,Spring,0,3/17/2023 23:09,1,13.05,1,Blue,top,Ssumday,oe:player:f35d122e169ccf24593a4d06927a3e2,Evil Geniuses,oe:team:f7f7324c151aa6ed770b244ce08e027,K'Sante,Kindred,Rakan,Thresh,LeBlanc,Ahri,2529
ESPORTSTMNT01_3326772,complete,,LCS,2023,Spring,0,3/17/2023 23:09,1,13.05,2,Blue,jng,Inspired,oe:player:a8307167f3a1c933295bb9e3d43700e,Evil Geniuses,oe:team:f7f7324c151aa6ed770b244ce08e027,Gragas,Kindred,Rakan,Thresh,LeBlanc,Ahri,2529
ESPORTSTMNT01_3326772,complete,,LCS,2023,Spring,0,3/17/2023 23:09,1,13.05,3,Blue,mid,jojopyun,oe:player:83eb62484689106807fcf5ad55b5479,Evil Geniuses,oe:team:f7f7324c151aa6ed770b244ce08e027,Jayce,Kindred,Rakan,Thresh,LeBlanc,Ahri,2529
ESPORTSTMNT01_3326772,complete,,LCS,2023,Spring,0,3/17/2023 23:09,1,13.05,4,Blue,bot,FBI,oe:player:73d2b65353d7b00e0f198ffdc085edc,Evil Geniuses,oe:team:f7f7324c151aa6ed770b244ce08e027,Aphelios,Kindred,Rakan,Thresh,LeBlanc,Ahri,2529
